timestamp_utc,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse
2024-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:20:00+00:00,4.718496681962224,0.0,4.718496681962224,4.688342992355178,0.030153689607045786
2024-01-01 07:30:00+00:00,12.788674530381517,0.0,12.788674530381517,12.708264691429395,0.08040983895212211
2024-01-01 07:40:00+00:00,58.027746888738484,28.152418162115623,29.87532872662286,29.72456027858763,0.15076844803522893
2024-01-01 07:50:00+00:00,133.75844757946987,92.49746417573083,41.26098340373904,40.979548967406615,0.2814344363324273
2024-01-01 08:00:00+00:00,177.70848149003916,125.21486364344585,52.49361784659332,52.09156865183271,0.4020491947606106
2024-01-01 08:10:00+00:00,211.33319276445218,152.76644626944665,58.566746495005546,58.05413377168577,0.5126127233197784
2024-01-01 08:20:00+00:00,242.765306203349,177.78380600295424,64.98150020039478,64.35832394851583,0.6231762518789464
2024-01-01 08:30:00+00:00,268.66273322507834,196.93723230972267,71.72550091535564,71.00181236478655,0.7236885505690989
2024-01-01 08:40:00+00:00,302.1925138237066,228.46659673398443,73.72591708972212,72.89166501059385,0.8342520791282669
2024-01-01 08:50:00+00:00,332.71550175249314,254.66618131545889,78.04932043703427,77.10450482934684,0.9448156076874348
2024-01-01 09:00:00+00:00,358.96907859570626,276.4408826785466,82.52819591715965,81.48286801078206,1.0453279063775873
2024-01-01 09:10:00+00:00,388.15348380273315,305.6832981768199,82.47018562591323,81.32434542084549,1.14584020506774
2024-01-01 09:20:00+00:00,416.20786175133924,327.18476893449315,89.02309281684607,87.76668908321916,1.2564037336269076
2024-01-01 09:30:00+00:00,143.71983102522762,57.53170588956429,86.18812513566334,85.58505134352242,0.6030737921409157
2024-01-01 09:40:00+00:00,74.42964825969547,0.0,74.42964825969547,73.96729168572077,0.46235657397470215
2024-01-01 09:50:00+00:00,70.41398836338557,0.0,70.41398836338557,69.9717342491489,0.4422541142366716
2024-01-01 10:00:00+00:00,102.49352491477681,13.70603115142787,88.78749376334895,88.2246248906841,0.5628688726648546
2024-01-01 10:10:00+00:00,99.08014093472778,0.0,99.08014093472778,98.47706714258686,0.6030737921409157
2024-01-01 10:20:00+00:00,200.19784659481022,67.11173665116522,133.086109943645,132.19155048530263,0.8945594583423585
2024-01-01 10:30:00+00:00,482.86626641199086,312.957023042205,169.9092433697859,168.1904830621843,1.7187603076016102
2024-01-01 10:40:00+00:00,550.5861339776325,393.68784876938093,156.8982852082515,155.00865399287665,1.8896312153748696
2024-01-01 10:50:00+00:00,573.1546508159018,457.5910267792926,115.56362403660927,113.68404405110341,1.8795799855058544
2024-01-01 11:00:00+00:00,563.2256784898465,449.3778758768126,113.84780261303389,111.99837631713508,1.8494262958988086
2024-01-01 11:10:00+00:00,587.6084240315042,461.4046633059002,126.20376072560406,124.2538221310151,1.949938594588961
2024-01-01 11:20:00+00:00,575.6698425565802,457.6034698457264,118.06637271085383,116.16669026560994,1.8996824452438845
2024-01-01 11:30:00+00:00,554.3894851216568,444.5462430848666,109.84324203679022,108.02396943049845,1.8192726062917628
2024-01-01 11:40:00+00:00,623.8264103836816,500.7307834865226,123.095626897159,121.03512477401087,2.060502123148129
2024-01-01 11:50:00+00:00,554.4833369485916,429.78045364984865,124.70288329874295,122.86350823271316,1.8393750660297934
2024-01-01 12:00:00+00:00,511.6399625989469,365.5159208888285,146.12404171011843,144.37512771290977,1.7489139972086556
2024-01-01 12:10:00+00:00,434.9068041849346,294.5467324954782,140.36007168945642,138.85238720910414,1.5076844803522895
2024-01-01 12:20:00+00:00,361.36788810699835,226.4989401440852,134.86894796291315,133.5823905396792,1.2865574232339538
2024-01-01 12:30:00+00:00,508.01448800593107,355.89297433565525,152.1215136702758,150.38265090293615,1.7388627673396406
2024-01-01 12:40:00+00:00,386.87092300185657,196.62046864008437,190.25045436177223,188.76287234115796,1.4875820206142591
2024-01-01 12:50:00+00:00,254.1218672896971,109.73754470017677,144.3843225895203,143.34904591301174,1.0352766765085721
2024-01-01 13:00:00+00:00,261.1320105885002,107.7698187553425,153.36219183315765,152.29676146704205,1.065430366115618
2024-01-01 13:10:00+00:00,490.1687617746562,310.8960620106084,179.27269976404781,177.55393945644622,1.7187603076016102
2024-01-01 13:20:00+00:00,492.1517871609907,270.04693351073973,222.104853650251,220.31573473356627,1.789118916684717
2024-01-01 13:30:00+00:00,483.6836668721164,265.11769215948385,218.5659747126326,216.82711194529296,1.7388627673396406
2024-01-01 13:40:00+00:00,404.6481608275827,234.4333890453955,170.21477178218723,168.8075996005251,1.4071721816621365
2024-01-01 13:50:00+00:00,252.79571912455572,140.49510271796768,112.30061640658805,111.43621063785274,0.8644057687353127
2024-01-01 14:00:00+00:00,134.57437799755496,52.7001923818608,81.87418561569415,81.34147043263634,0.532715183057809
2024-01-01 14:10:00+00:00,140.84063469291698,50.949636433493566,89.89099825942343,89.33818061662758,0.5528176427958396
2024-01-01 14:20:00+00:00,201.8407094505206,98.90630187706816,102.93440757345243,102.26097517222841,0.6734324012240227
2024-01-01 14:30:00+00:00,174.2951555284214,72.48791164171452,101.80724388670686,101.21422132443496,0.5930225622719006
2024-01-01 14:40:00+00:00,143.06465879872334,53.081332081870585,89.98332671685276,89.50086768314003,0.4824590337127326
2024-01-01 14:50:00+00:00,87.52716738248843,18.079412693681586,69.44775468880684,69.11606410312933,0.33169058567750365
2024-01-01 15:00:00+00:00,50.425167613866094,7.229830779456388,43.19533683440971,42.97420977729137,0.2211270571183358
2024-01-01 15:10:00+00:00,26.30705220397547,0.0,26.30705220397547,26.15628375594024,0.15076844803522893
2024-01-01 15:20:00+00:00,12.853181632847933,0.0,12.853181632847933,12.772771793895812,0.08040983895212211
2024-01-01 15:30:00+00:00,4.718825018755226,0.0,4.718825018755226,4.68867132914818,0.030153689607045786
2024-01-01 15:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0
