timestamp_utc,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse
2024-03-27 04:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-27 05:15:00+00:00,1.8849252185489807,0.0,1.8849252185489807,1.8728637427061623,0.012061475842818315
2024-03-27 05:30:00+00:00,15.557030995445981,2.371036060708462,13.185994934737518,13.077441652152153,0.10855328258536483
2024-03-27 05:45:00+00:00,46.67727372383085,15.785491952427805,30.891781771403043,30.62039856493963,0.2713832064634121
2024-03-27 06:00:00+00:00,84.99580021559538,39.89462905758868,45.1011711580067,44.6368043380582,0.4643668199485051
2024-03-27 06:15:00+00:00,130.81307557986355,73.4165182495241,57.39655733033944,56.709053207298794,0.6875041230406439
2024-03-27 06:30:00+00:00,180.11928630232907,111.40266719674779,68.71661910558129,67.79391620360569,0.9227029019756011
2024-03-27 06:45:00+00:00,233.91204700558364,154.82530567518378,79.08674133039985,77.91074743572506,1.1759938946747857
2024-03-27 07:00:00+00:00,285.56091883148895,196.15832737321904,89.40259145826988,87.98536804673873,1.417223411531152
2024-03-27 07:15:00+00:00,340.1659418379,241.44326936533932,98.72267247256067,97.05215806833034,1.6705144042303368
2024-03-27 07:30:00+00:00,395.4949437004367,290.67032578212263,104.82461791831406,102.90081252138454,1.9238053969295212
2024-03-27 07:45:00+00:00,449.37300936391466,337.5105846827989,111.8624246811158,109.6913590294085,2.1710656517072966
2024-03-27 08:00:00+00:00,503.2296541814531,384.42399322994,118.80566095151312,116.38733504502805,2.418325906485072
2024-03-27 08:15:00+00:00,552.2552789308627,428.8365868567417,123.41869207412095,120.77722886454374,2.641463209577211
2024-03-27 08:30:00+00:00,601.0137587252543,471.984211512559,129.02954721269538,126.16494670002604,2.86460051266935
2024-03-27 08:45:00+00:00,641.293522015452,499.7856868905733,141.50783512487877,138.45628173664574,3.0515533882330335
2024-03-27 09:00:00+00:00,696.4767885207268,565.9301710033014,130.54661751742537,127.24780387441456,3.298813643010809
2024-03-27 09:15:00+00:00,736.413407397539,606.4753952925369,129.93801210500217,126.45827632434909,3.4797357806530838
2024-03-27 09:30:00+00:00,763.1683197220387,614.8884019799523,148.2799177420865,144.67353646508383,3.606381277002676
2024-03-27 09:45:00+00:00,749.8730985414088,533.2485260185654,216.6245725228434,213.04834493544777,3.5762275873956306
2024-03-27 10:00:00+00:00,773.7170314029107,550.3886211901946,223.3284102127161,219.64362934273512,3.684780869980995
2024-03-27 10:15:00+00:00,759.9903593896049,501.8412278632785,258.14913152632636,254.49450434595244,3.654627180373949
2024-03-27 10:30:00+00:00,671.0697903966795,342.45060327887984,328.61918711779975,325.26609683349625,3.3530902843034913
2024-03-27 10:45:00+00:00,571.413959594605,203.48450568221568,367.9294539123893,364.9502693792132,2.979184533176124
2024-03-27 11:00:00+00:00,450.1833545042896,113.36050126326833,336.8228532410212,334.39246585869336,2.4303873823278908
2024-03-27 11:15:00+00:00,374.6774489935755,60.55234211906219,314.12510687451334,312.0264100778629,2.098696796650387
2024-03-27 11:30:00+00:00,305.2622321921722,32.20902069157286,273.05321150059933,271.28017455170504,1.7730369488942923
2024-03-27 11:45:00+00:00,337.96429235442065,51.52910179561158,286.4351905588091,284.5234466377224,1.911743921086703
2024-03-27 12:00:00+00:00,431.7089387273644,92.73208358805846,338.97685513930594,336.61883661203495,2.3580185272709806
2024-03-27 12:15:00+00:00,567.3155302827332,204.7140559074962,362.601474375237,359.6464127937465,2.955061581490487
2024-03-27 12:30:00+00:00,726.1985779681097,441.4106681149766,284.78790985313316,281.2538974311874,3.534012421945766
2024-03-27 12:45:00+00:00,792.5706429783103,574.9040539184704,217.6665890598399,213.90340859688058,3.7631804629593146
2024-03-27 13:00:00+00:00,774.5692940410381,586.0398775333366,188.52941650770148,184.86272785148472,3.6666886562167678
2024-03-27 13:15:00+00:00,637.1287602280566,386.48372405704174,250.64503617101488,247.53317540356775,3.111860767447125
2024-03-27 13:30:00+00:00,451.272115661081,209.06094428501171,242.2111713760693,239.907429490091,2.3037418859782983
